epoch,lr-Adam,step,train_edge_loss,train_loss,train_node_loss,val_edge_loss,val_loss,val_node_loss
,0.0001,0,,,,,,
0,,0,0.7205435633659363,3.176769256591797,2.456225633621216,,,
0,,1,0.6117914319038391,3.051485300064087,2.4396939277648926,,,
0,,2,0.4722111225128174,2.891012191772461,2.4188010692596436,,,
0,,3,0.3383127748966217,2.7500271797180176,2.4117143154144287,,,
0,,4,0.1912941187620163,2.5855743885040283,2.394280195236206,,,
0,,4,,,,1.0000003385357559e-06,2.3867275714874268,2.3867266178131104
,9.997557473810373e-05,5,,,,,,
1,,5,0.07460525631904602,2.452791690826416,2.3781864643096924,,,
